subject,condition,block,stim_type,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
0,no_label,1,B1,0.354785294466,0.388099010051,0.272283573998,0.435493014267,0.188040178101,0.276449739213,0.262794243387,0.285399841486,0.331965539484,0.370795458337,0.589031414892,0.191014429383,0.600054899613,0.392687061732,0.393612977623,0.539522689668,0.465253464383,0.215972448752,0.506986344638,0.649656309097,0.196954043292,0.46264665799
0,no_label,2,B1,0.290027232324,0.311141661799,0.228455568878,0.435349639858,0.145720299803,0.207926304759,0.195974792698,0.193186676001,0.310974016268,0.319167727832,0.536912291083,0.147505452737,0.518735818045,0.354477330553,0.319479423058,0.532521350122,0.437540711409,0.174549493819,0.404432611532,0.640862229327,0.167129780831,0.428787910104
0,no_label,3,B1,0.246110438802,0.261309137883,0.203596670838,0.466108320619,0.131576188878,0.179090241934,0.153617028353,0.151345229584,0.298059687996,0.299366857439,0.511707753524,0.120569573865,0.467051243847,0.351019299741,0.270983424019,0.564571217757,0.432163079133,0.156483499698,0.351397581892,0.656860914112,0.149770648201,0.40902673858
0,no_label,4,B1,0.212569915658,0.227761148533,0.188180516124,0.52018902899,0.126061108276,0.163441914397,0.125545734545,0.126368079479,0.285218587944,0.294537746067,0.497351280417,0.101674590715,0.42897661285,0.360923930977,0.235500246412,0.62506595456,0.44264886223,0.148202525939,0.321654591269,0.68710574991,0.139325274935,0.399863305566
0,no_label,5,B1,0.185886074166,0.202031964593,0.179625183271,0.589258270327,0.118025201951,0.154090091837,0.106616725297,0.110066872235,0.269685306319,0.299006831106,0.488552090052,0.0882861810836,0.398474835778,0.374945298416,0.205992707066,0.697940994646,0.465975395757,0.145514896604,0.307692044173,0.722344790599,0.133284487564,0.400037360732
0,no_label,6,B1,0.16465014682,0.179787484705,0.175855226257,0.65257421229,0.105241978067,0.148488914481,0.0941759181513,0.0991034236596,0.254386042948,0.304900312832,0.48367402503,0.0793336918215,0.37346846252,0.387890705312,0.180894061862,0.757411095,0.492884912388,0.145345841497,0.303201119619,0.75372675516,0.129651748763,0.406580939274
0,no_label,7,B1,0.149101983835,0.1628391372,0.174221114492,0.69098406798,0.094390230993,0.145250150494,0.0862286333775,0.0918776587752,0.245074775511,0.304129063031,0.481528068431,0.0739382835922,0.354124205123,0.396793969988,0.163013305603,0.790400332559,0.509721710112,0.14490080257,0.300558830239,0.774449527793,0.126908778715,0.412803721738
0,no_label,8,B1,0.13874898765,0.151836748196,0.173133291935,0.70646265035,0.0876833277725,0.143282991089,0.0812118481963,0.0872806890333,0.242805651637,0.296648472063,0.480783354578,0.0709667259469,0.340554847377,0.400626136788,0.152073793686,0.803646238395,0.513254243109,0.14322877076,0.296155905193,0.78452120026,0.124603047026,0.414942892618
0,no_label,9,B1,0.131725405062,0.144559396418,0.172291098966,0.709575836394,0.083550157474,0.1418568206,0.0780617485675,0.0842384527109,0.244673387904,0.286857233492,0.480312284672,0.069343279768,0.331300339228,0.400056856614,0.145055932046,0.807015473223,0.508879835533,0.140803521296,0.290518529636,0.787779276254,0.122761402859,0.413824899225
0,no_label,10,B1,0.126484331467,0.139145584071,0.171719579854,0.70743243552,0.0806226111982,0.14063715255,0.0760809411188,0.082007531631,0.248201715542,0.277473955901,0.479534153459,0.0683862829417,0.324711143328,0.396503662501,0.139759261928,0.806121753773,0.501305432373,0.138141352607,0.284724945079,0.787391381655,0.121356766715,0.411106735868
0,no_label,11,B1,0.122214129305,0.134701090441,0.171423248,0.703320635215,0.0782613357599,0.139520700516,0.0748344476663,0.0802024951554,0.252209251574,0.269269398378,0.478333158195,0.0677512138123,0.319745451098,0.391290326982,0.135188004466,0.803423194626,0.492751701829,0.135488121997,0.279317939022,0.785161315337,0.120304708484,0.407799726824
0,no_label,12,B1,0.118537160681,0.130851915797,0.171386735961,0.698592956232,0.0762071109986,0.138491765977,0.0740609753387,0.0786431213324,0.256243375219,0.262230911468,0.476808823601,0.0672758394166,0.3158563498,0.385355634807,0.130962952106,0.799927665337,0.484070249989,0.132936413294,0.27449118492,0.782058374179,0.119526188591,0.404392877033
0,no_label,13,B1,0.115272090252,0.127434754449,0.171596821038,0.693784747353,0.0743524842685,0.137557405909,0.0736044980273,0.0772445667626,0.260144392293,0.25616218728,0.475115103737,0.0668831760594,0.312766962176,0.379281517289,0.126949269279,0.796054843857,0.475564798747,0.130517290463,0.270295804514,0.778623390806,0.118963885444,0.40111049728
0,no_label,14,B1,0.112323615742,0.124366851117,0.172047521381,0.689100961955,0.0726477150085,0.136726646435,0.0733705552398,0.075964548095,0.263852568944,0.250872470477,0.473393542699,0.0665353969728,0.310334280482,0.373399961543,0.123101186193,0.791988629115,0.467340097289,0.128238452701,0.266730518055,0.775174931167,0.118579350647,0.398052990156
0,no_label,15,B1,0.109636485436,0.121597679215,0.172738782252,0.684613146293,0.071066111705,0.136005951117,0.0733006713918,0.0747802795977,0.267336905078,0.246215524055,0.471754647962,0.0662132686608,0.308481576007,0.367887372697,0.119404426533,0.787814746996,0.459429517588,0.126098344308,0.263774886081,0.77190971937,0.118347415968,0.395261992523
0,no_label,16,B1,0.10717589717,0.119091238807,0.173674377214,0.680338996697,0.0695912820443,0.135399301973,0.0733577569628,0.0736783635784,0.270572005373,0.242086749659,0.47027833416,0.0659068855726,0.307166146143,0.362829441624,0.115855563818,0.783575547904,0.451839989376,0.124091538597,0.261401779271,0.768953861775,0.118251788851,0.392750670356
